105.0,2015-09-28,151.0,VINS,105.0,Victoria Insurance Tbk.,125.0,8441800
95.0,2015-09-29,104.0,VINS,95.0,Victoria Insurance Tbk.,104.0,1631900
87.0,2015-09-30,100.0,VINS,87.0,Victoria Insurance Tbk.,95.0,475400
85.0,2015-10-01,98.0,VINS,81.0,Victoria Insurance Tbk.,85.0,661300
78.0,2015-10-02,86.0,VINS,78.0,Victoria Insurance Tbk.,81.0,273100
72.0,2015-10-05,82.0,VINS,71.0,Victoria Insurance Tbk.,72.0,640400
74.0,2015-10-06,82.0,VINS,72.0,Victoria Insurance Tbk.,73.0,843200
79.0,2015-10-07,79.0,VINS,72.0,Victoria Insurance Tbk.,74.0,208600
78.0,2015-10-08,83.0,VINS,75.0,Victoria Insurance Tbk.,77.0,36300
75.0,2015-10-09,82.0,VINS,73.0,Victoria Insurance Tbk.,75.0,350500
74.0,2015-10-12,78.0,VINS,73.0,Victoria Insurance Tbk.,78.0,13900
75.0,2015-10-13,80.0,VINS,71.0,Victoria Insurance Tbk.,79.0,96000
77.0,2015-10-15,78.0,VINS,73.0,Victoria Insurance Tbk.,78.0,29400
77.0,2015-10-16,77.0,VINS,72.0,Victoria Insurance Tbk.,73.0,156700
75.0,2015-10-19,79.0,VINS,72.0,Victoria Insurance Tbk.,74.0,27500
75.0,2015-10-20,76.0,VINS,73.0,Victoria Insurance Tbk.,76.0,4800
81.0,2015-10-21,95.0,VINS,73.0,Victoria Insurance Tbk.,77.0,39700
80.0,2015-10-22,82.0,VINS,76.0,Victoria Insurance Tbk.,79.0,14600
81.0,2015-10-23,82.0,VINS,76.0,Victoria Insurance Tbk.,80.0,23800
75.0,2015-10-26,80.0,VINS,75.0,Victoria Insurance Tbk.,76.0,7500
78.0,2015-10-27,80.0,VINS,73.0,Victoria Insurance Tbk.,80.0,400
78.0,2015-10-28,78.0,VINS,71.0,Victoria Insurance Tbk.,72.0,49700
74.0,2015-10-29,80.0,VINS,73.0,Victoria Insurance Tbk.,78.0,3500
69.0,2015-10-30,78.0,VINS,68.0,Victoria Insurance Tbk.,78.0,800
74.0,2015-11-02,78.0,VINS,70.0,Victoria Insurance Tbk.,78.0,82400
74.0,2015-11-03,74.0,VINS,70.0,Victoria Insurance Tbk.,70.0,200
74.0,2015-11-04,77.0,VINS,71.0,Victoria Insurance Tbk.,77.0,4800
67.0,2015-11-05,76.0,VINS,67.0,Victoria Insurance Tbk.,71.0,310500
